-7646.18262
-5409.34180
-3476.46484
-1650.49707
-293.56500
-52.51746
-53.96763
-74.30585
-98.89839
-112.02771
-115.93544
-136.10797
-138.33643
-140.18462
-163.38893
-159.88898
-163.88867
-172.46268
-174.67935
-189.54874
-174.99799
-192.63338
-164.51503
-186.32811
-201.36526
-207.99501
-199.50102
-206.91049
-196.50015
-184.09402
-193.20673
-194.42862
-187.02719
-188.36090
-190.19409
-214.93396
-207.15714
-180.97806
-186.86279
-188.08142
-185.57529
-193.40903
-200.90765
-219.51602
-193.16197
-212.90546
-200.15105
-203.13913
-213.36191
-222.28778
-190.12878
-184.40279
-198.33005
-189.90860
-194.92844
-196.37759
-204.96564
-208.52948
-212.84540
-212.56329
-223.74690
-195.19714
-210.22827
-185.14276
-220.63739
-195.59927
-208.79880
-203.88007
-208.10011
-204.38739
-214.84213
-209.44864
-198.68629
-203.40871
-235.26926
-224.13058
-231.70213
-230.18185
-253.54733
-232.74693
-233.35942
-235.85519
-256.27173
-255.51469
-292.97107
-302.14325
-320.12823
-329.77606
-362.41086
-373.27594
-400.38007
-423.76404
-423.38098
-436.67325
-434.44034
-443.36627
