states: location[$x],states: location[$y]
0.0,0.9513087566589608
0.0,1.5452590712829788
0.0,1.8171825103611443
0.5086287113362208,2.423817247888234
0.9003754891117349,1.7661566381020086
1.1896523300371102,2.7661566381020086
2.121989274103118,3.5183015195537877
2.81351130599272,3.9269360000295315
3.5868054188450404,4.286438960109487
3.432660979147863,4.804056175506377
3.748669526036715,5.6040561755063765
4.149609458133912,5.66960199774269
0.0,0.0
0.0,0.20536872408544948
0.18057470186052094,0.5203264983506529
0.49629350781761394,0.11148950294626403
0.49629350781761394,0.6372046132047394
0.7411172204010932,1.53724038817523
0.9520034473497268,0.6434934698260018
0.8022350123501886,0.748134820400698
1.5100497938801634,0.748134820400698
1.9633608383517034,0.569995320343279
1.9633608383517034,1.2411888809551122
2.5299066024095476,1.2411888809551122
0.9538059044419909,0.7157911935926566
1.7442460681295837,0.07985555562552937
2.5767144273159275,0.5370972859214684
3.0726778941506763,1.1928246455630085
3.7172569012470467,1.7049154074551027
4.717256901247047,1.370066694131064
4.39733712790789,1.2568325801155233
4.281001156183109,1.4202729718146077
4.281001156183109,1.7644200355840574
3.6366064582217428,2.2543321992644243
4.426519960382822,1.551234632733647
4.902646898397145,2.1753794156380653
0.34305234814608343,0.0
1.2182834979945574,0.5679227590956408
0.42490781819694123,0.011245850862691364
0.5549651539405365,0.0
0.9146768121601523,0.01857042579731405
1.9146768121601523,0.0
2.091884504831669,0.0
1.3304255732012213,0.0
1.6420704452368118,0.0
1.8104763961230101,0.0
2.7939930484227204,0.49944058552563425
2.6403075531397993,0.48274166980371996
0.7746126497650544,0.5281405153930566
0.0,0.7220993013706205
0.26648749302190783,1.4567928420303948
0.9419364547657645,2.084081174755327
0.4351143520719223,2.944712534930856
0.9049628949644494,2.7621713076337295
1.2885568805083585,2.6427472063470763
1.6367359761678462,3.2704707398216404
1.7811510890120517,3.3161978630448656
2.1660930436672317,3.3161978630448656
2.7329527248666023,3.3161978630448656
3.361644997516218,4.008512846866407
0.0,0.0
0.3228324933471455,0.5277047254147923
0.5789070693284328,1.0803784569740487
0.7404121511545192,1.0803784569740487
0.9249154342176613,1.964638472791405
0.9249154342176613,2.457696331789863
1.6980211670028413,3.0912092617844533
1.6801921474806478,3.5646741312947436
1.6801921474806478,4.2881421562466535
2.507710242812644,4.408599449626784
3.2349564444771572,5.081223998033471
4.004318245513708,5.218114491817952
1.0,0.0
1.4447369019783967,1.0
1.4447369019783967,1.0
2.150651707371286,1.7537732813522109
2.150651707371286,1.9722092802438147
2.988316965989498,2.100271128539551
3.452229973057916,1.59490642204068
4.06183804006625,2.156286589445197
4.348608497896235,2.512023252985479
5.280446286397179,3.336653923206347
5.280446286397179,3.331525343320379
5.32321452168104,3.4456993214368046
0.5925124538140051,0.3361942675475208
0.9306236115296298,1.1194823365705155
1.4925627624139726,1.7968882534595318
1.2828355760580488,2.4729815273790186
2.0889192137480266,2.6522801458613143
2.134775657939092,3.595528234645184
1.723065068453114,4.552235451476339
2.133882968450945,5.455422854294884
2.5741084992836747,5.455422854294884
2.787401281932726,5.689271450463538
3.1998218605999647,6.235556514502594
3.729438537278871,6.77117429566043
0.4794467319719456,0.0
0.9548231683898274,0.3211554777208434
1.2900823630377567,1.0328463024362473
2.0946301016563877,1.0357798861505563
2.3266881757788895,1.2338871087233056
2.875470046963538,1.2338871087233056
3.68453909263655,1.5849545171756079
3.8795995194690986,1.9087353588162004
4.628706287773405,2.341958959948386
3.764644914754527,3.040045181073014
4.098986080622043,4.019673851609473
4.098986080622043,4.019673851609473
0.425353562195215,0.0
0.425353562195215,0.14728488413483903
1.046812635617012,0.9354689369473528
1.046812635617012,1.5639502495291928
1.0435373225351976,1.9984044123259679
1.619879820142361,2.507970526038294
1.451134796990963,2.9786201809131043
1.244910291456377,3.578857100262451
0.28103716040686133,4.578857100262451
1.1156038192329525,5.437532174424169
0.8879547149327374,6.346641828867655
0.8879547149327374,6.346641828867655
0.08393067757564104,0.8594782805266465
0.0,0.8594782805266465
0.25431038853496424,0.8594782805266465
0.98326335787688,1.0637358693118952
1.2826983635489664,0.7192290959943732
1.6176289263339034,1.056208937737774
1.6176289263339034,1.9484140002650885
2.151775199982454,2.393938324983205
2.5505138316865557,2.393938324983205
3.2067011609477554,2.4860882621016915
3.6889137824773104,3.338505311686142
4.164741032462459,3.338505311686142
0.36306588556281183,0.4185149061557367
0.9638848576884447,0.4185149061557367
0.9638848576884447,0.4097728262736221
1.7864732226355433,0.7047837964763405
2.2257422527852793,0.7047837964763405
3.1621193683651407,1.260173858308125
3.6370729948038556,1.8180804825009544
4.227386785233335,1.8633197946533713
4.794660982370511,2.4435919147985103
5.419799557209297,3.4435919147985103
5.792764075513464,4.0437415176507745
6.477898342917784,3.990844912988991
0.7142018603049531,0.4446102537194838
0.9341553982047706,1.4446102537194838
0.31480687882334113,2.405496280523442
0.6592141384298353,3.2759384711379673
0.0,3.2759384711379673
0.40955448105073844,3.7915234004092255
0.40955448105073844,3.901705158953238
1.2573939527164342,3.901705158953238
1.1244547246781817,4.1037162565058365
0.30277992418117283,3.863102966988598
0.5862937764396635,4.635760685740614
1.074758904370985,3.777470297232041
0.0,0.4999212828348331
0.4823289541642308,0.772324314969729
0.9617918308692295,1.2360499456873044
1.2319415557044138,1.8427945848058251
0.7656991409348617,2.2385832257073552
1.1862619480292438,2.4670993086173474
1.4810145799699526,1.8526834170417208
2.0224561401276473,2.0517650361290922
2.9214506974258017,2.529659738298239
2.6680306647604857,2.529659738298239
3.2350606050843354,3.504946331863068
3.853238371825375,3.7554357199447295
0.0,0.7781618195064286
1.0,0.06515833412629024
1.2387581492707564,1.0651583341262902
1.2387581492707564,1.847752913019601
1.3167785912135024,2.2405467026711565
1.8616953720764697,2.531872048831753
2.0518310199574,3.1608151612498543
2.3436153421614137,3.8876806008670592
2.8679548546432514,4.504466933162361
3.41982060218455,5.367540156484371
3.7433114899087436,5.367540156484371
4.34526665584168,5.367540156484371
0.5019342830944604,0.3854999748871325
0.5019342830944604,0.3854999748871325
0.0,0.2722163315849495
0.7729868733297449,1.1785482943864622
1.371421174833477,1.8076461458336546
2.2643870563201682,2.8076461458336546
2.936808044661266,2.680094210188216
3.3036033049627975,2.814794501269662
2.354615219326722,3.426560709976171
3.0370927376307604,4.010693972276305
3.49665464859055,4.010693972276305
4.029898778895232,4.010693972276305
0.36610881612447677,0.34132604616180884
0.9533426820280483,0.8018860608277179
1.3731577787659228,1.1536665584772021
2.1393038428307323,2.1218277525307228
2.8082407036590737,2.815350957612419
1.9101879306304894,3.0380075040896046
1.9101879306304894,3.502546040140615
0.9930674268302839,4.240971941907011
1.4560175940533469,4.661174989301797
2.2797643095030544,4.858575575740556
2.273981678864469,5.719512697086702
2.52027615448522,6.467734940405501
0.6908314132524884,0.7597665341950559
1.2116788669681668,0.9197398566468324
1.687637785705169,1.0372647481560529
2.118733000558602,1.2524667141724524
1.9762631144387486,2.2524667141724524
1.6748463949626884,1.9829168071944545
1.90080427778609,2.5220520340481443
2.3541890901347853,1.8369966675338294
2.1444059293665103,1.952121705400018
