-1205082.37500
-1183160.87500
-561410.37500
-285.60086
-44.97583
-50.75661
-69.16596
-84.53020
-96.83392
-106.54128
-112.00864
-118.88190
-127.08836
-133.34387
-139.38377
-145.71217
-152.96957
-161.99904
-156.68172
-165.89703
