-1,-665798.38
0,-307249.25
1,-350363.84
2,-535163.06
3,-391229.44
4,-177490.12
5,-132265.2
6,-112404.97
7,-135395.52
8,-160555.81
9,-152963.27
10,-174532.28
11,-172750.81
12,-214898.92
13,-193740.92
14,-210624.31
15,-198083.3
16,-197321.41
17,-188242.42
18,-192476.59
19,-177582.59
20,-180224.19
21,-171127.36
22,-177520.44
23,-171934.52
24,-186453.0
25,-170607.34
26,-182817.72
27,-181679.42
28,-196827.8
29,-180979.44
30,-184524.56
31,-187135.52
32,-179697.19
33,-179363.8
34,-175900.36
35,-187753.64
36,-179524.95
37,-180437.94
38,-182115.3
39,-179136.06
40,-172408.41
41,-166053.47
42,-168647.86
43,-170627.45
44,-180147.52
45,-177593.88
46,-174410.22
47,-178372.98
48,-184864.48
49,-183396.41
50,-177849.62
51,-174238.12
52,-182469.8
53,-173769.69
54,-174380.48
55,-183630.52
56,-176051.34
57,-184004.23
58,-171947.8
59,-186407.44
60,-183087.92
61,-180672.0
62,-179964.41
63,-184100.84
64,-188509.08
65,-189975.77
66,-176597.02
67,-180089.95
68,-175871.98
69,-182231.95
70,-183375.44
71,-172271.84
72,-167054.73
73,-174424.8
74,-172874.55
75,-175781.84
76,-176193.38
77,-185217.88
78,-182411.31
79,-173796.27
80,-172196.81
81,-177180.06
82,-180520.22
83,-174936.77
84,-182118.16
85,-185169.84
86,-186091.7
87,-179046.52
88,-185115.34
89,-183822.72
90,-182584.23
91,-164336.94
92,-173930.48
93,-169387.41
94,-177574.72
95,-172827.95
96,-181636.3
97,-176012.59
98,-179428.72
99,-172331.58
100,-176000.34
101,-173688.31
102,-175129.72
103,-181311.28
104,-178183.92
105,-177244.58
106,-181896.38
107,-181538.08
108,-183737.84
109,-178430.64
110,-178223.08
111,-183653.52
112,-185422.55
113,-180796.23
114,-176131.48
115,-165919.92
116,-166082.27
117,-175449.98
118,-169629.44
119,-173252.48
120,-178140.88
121,-177815.12
122,-175639.58
123,-174202.94
124,-181479.64
125,-181122.77
126,-186902.69
127,-180389.84
128,-176108.08
129,-175244.38
130,-179199.95
131,-170630.45
132,-171178.44
133,-175258.27
134,-181604.12
135,-182698.36
136,-193372.91
137,-180489.95
138,-188627.2
139,-172390.31
140,-181701.64
141,-168887.73
142,-178919.31
143,-166068.88
144,-168399.95
145,-178058.77
146,-179464.73
147,-178744.56
148,-171709.41
149,-173759.78
150,-178926.58
151,-178720.91
152,-185357.58
153,-181367.8
154,-174517.23
155,-174979.92
156,-181673.69
157,-182997.09
158,-182539.19
159,-178047.05
160,-175877.98
161,-170340.92
162,-172071.84
163,-177865.05
164,-182389.42
165,-179480.19
166,-177042.22
167,-179976.05
168,-171273.48
169,-172074.41
170,-172904.45
171,-179987.27
172,-177852.12
173,-176613.55
174,-170414.95
175,-188477.88
176,-181164.92
177,-178131.05
178,-180945.28
179,-176587.06
180,-175602.8
181,-174365.8
182,-175295.94
183,-170661.27
184,-171061.88
185,-181651.2
186,-180503.44
187,-176045.23
188,-168055.92
189,-169712.28
190,-175854.62
191,-169816.27
192,-170848.34
193,-185794.72
194,-178970.91
195,-178303.69
196,-186531.08
197,-179142.94
198,-175956.36
199,-181913.36
200,-181532.14
201,-174939.44
202,-177636.12
203,-173889.08
204,-186097.95
205,-181106.48
206,-185215.36
207,-178747.55
208,-173604.84
209,-174404.52
210,-175111.0
211,-185536.2
212,-169668.84
213,-175575.05
214,-163722.2
215,-178139.77
216,-163044.55
217,-178482.58
218,-174544.09
219,-187842.69
220,-169801.09
221,-175042.95
222,-177903.95
223,-180071.73
224,-174715.52
225,-184355.56
226,-179402.72
227,-177981.19
228,-171990.31
229,-181253.72
230,-168990.12
231,-180694.64
232,-177319.28
233,-188122.3
234,-176880.28
235,-175757.08
236,-172866.81
237,-182703.92
238,-173035.14
239,-174260.31
240,-182757.86
241,-180028.41
242,-184856.05
243,-192453.08
244,-178243.56
245,-182247.58
246,-170691.84
247,-178076.78
248,-174165.98
249,-175866.23
250,-172514.3
251,-178999.2
252,-174868.52
253,-173203.41
254,-179142.98
255,-173685.36
256,-184164.23
257,-183631.92
258,-184841.12
259,-181215.72
260,-186166.94
261,-171458.36
262,-185632.73
263,-179621.91
264,-183123.23
265,-176908.08
266,-180859.36
267,-179526.23
268,-182791.38
269,-174227.72
270,-180505.31
271,-184032.27
272,-177601.2
273,-174818.23
274,-170310.2
275,-172736.45
276,-168742.84
277,-172744.94
278,-167373.94
279,-172843.84
280,-173539.23
281,-172223.72
282,-176033.86
283,-185017.45
284,-184488.27
285,-189864.08
286,-182114.31
287,-176746.45
288,-174202.3
289,-174157.77
290,-173467.41
291,-176031.44
292,-173961.69
293,-179997.48
294,-179828.69
295,-182887.56
296,-178811.64
297,-180360.84
298,-183929.56
299,-176170.56
300,-177773.12
301,-181477.56
302,-177617.59
303,-187537.81
304,-164579.42
305,-170712.08
306,-172563.12
307,-178333.62
308,-175682.84
309,-179765.91
310,-177823.59
311,-176207.59
312,-170436.88
313,-170638.84
314,-176638.94
315,-178466.12
316,-180507.55
317,-175570.23
318,-180431.69
319,-176535.69
320,-175008.5
321,-174884.84
322,-177901.94
323,-180978.38
324,-180208.77
325,-182674.16
326,-186666.95
327,-182373.92
328,-184691.59
329,-177295.19
330,-189385.14
331,-176075.0
332,-179314.95
333,-169794.56
334,-180456.41
335,-171015.09
336,-179337.88
337,-171101.14
338,-171599.19
339,-168368.22
340,-178208.0
341,-168682.41
342,-176877.48
343,-176049.12
344,-180546.58
345,-176272.95
346,-185256.86
347,-171813.5
348,-176364.91
349,-173552.56
350,-184266.84
351,-175279.36
352,-182493.08
353,-182578.2
354,-179666.88
355,-175541.95
