-1,-665898.75
0,-663720.25
1,-662124.56
2,-660778.81
3,-659576.81
4,-658469.44
5,-657429.06
6,-656438.75
7,-655487.06
8,-654565.69
9,-653668.69
10,-652791.25
11,-651930.19
12,-651082.25
13,-650245.56
14,-649418.19
15,-648598.56
16,-647785.5
17,-646977.81
18,-646174.5
19,-645374.81
20,-644578.06
21,-643783.62
22,-642991.06
23,-642199.81
24,-641409.5
25,-640619.75
26,-639830.31
27,-639040.94
28,-638251.5
29,-637461.75
30,-636671.19
31,-635879.94
32,-635087.62
33,-634294.25
34,-633499.62
35,-632703.56
36,-631906.12
37,-631107.19
38,-630306.75
39,-629504.38
40,-628700.38
41,-627894.5
42,-627086.75
43,-626277.19
44,-625465.5
45,-624651.81
46,-623835.94
47,-623017.62
48,-622197.06
49,-621374.25
50,-620549.12
51,-619721.75
52,-618892.06
53,-618060.25
54,-617226.25
55,-616389.81
56,-615551.12
57,-614710.06
58,-613866.5
59,-613020.31
60,-612171.81
61,-611320.75
62,-610467.19
63,-609611.06
64,-608752.38
65,-607891.12
66,-607027.19
67,-606160.62
68,-605291.62
69,-604419.75
70,-603545.38
71,-602668.38
72,-601788.88
73,-600906.62
74,-600021.81
75,-599134.38
76,-598244.25
77,-597351.44
78,-596456.06
79,-595558.31
80,-594657.94
81,-593754.62
82,-592848.56
83,-591939.62
84,-591027.94
85,-590113.25
86,-589195.69
87,-588275.38
88,-587352.25
89,-586426.31
90,-585497.44
91,-584565.75
92,-583631.25
93,-582693.81
94,-581753.25
95,-580809.94
96,-579863.75
97,-578914.5
98,-577962.19
99,-577007.12
100,-576048.88
101,-575087.5
102,-574123.06
103,-573155.56
104,-572185.0
105,-571211.38
106,-570234.5
107,-569254.62
108,-568271.5
109,-567285.25
110,-566295.81
111,-565303.38
112,-564307.94
113,-563309.44
114,-562307.56
115,-561302.56
116,-560294.06
117,-559282.38
118,-558267.5
119,-557249.44
120,-556227.94
121,-555203.19
122,-554175.06
123,-553143.62
124,-552108.88
125,-551070.88
126,-550029.56
127,-548985.06
128,-547937.19
129,-546886.19
130,-545831.69
131,-544773.62
132,-543712.06
133,-542647.12
134,-541578.62
135,-540506.62
136,-539430.94
137,-538351.81
138,-537269.19
139,-536183.06
140,-535093.44
141,-534000.5
142,-532903.75
143,-531803.38
144,-530699.44
145,-529591.62
146,-528480.12
147,-527365.06
148,-526246.38
149,-525124.25
150,-523998.41
151,-522868.88
152,-521735.38
153,-520598.09
154,-519457.03
155,-518312.31
156,-517163.84
157,-516011.75
158,-514855.69
159,-513695.59
160,-512531.72
161,-511363.91
162,-510192.16
163,-509016.56
164,-507836.59
165,-506652.81
166,-505465.03
167,-504273.59
168,-503078.25
169,-501878.88
170,-500675.72
171,-499468.31
172,-498256.69
173,-497041.03
174,-495821.28
175,-494597.53
176,-493369.75
177,-492138.0
178,-490902.19
179,-489662.16
180,-488417.91
181,-487169.62
182,-485917.03
183,-484660.19
184,-483399.12
185,-482133.75
186,-480864.25
187,-479590.56
188,-478312.47
189,-477030.16
190,-475743.53
191,-474452.62
192,-473157.44
193,-471857.84
194,-470553.88
195,-469245.47
196,-467932.81
197,-466615.81
198,-465294.41
199,-463968.56
200,-462638.03
201,-461303.03
202,-459963.59
203,-458619.84
204,-457271.44
205,-455918.62
206,-454561.19
207,-453199.12
208,-451832.44
209,-450461.41
210,-449085.62
211,-447705.44
212,-446320.56
213,-444931.38
214,-443537.69
215,-442139.44
216,-440736.62
217,-439328.88
218,-437916.28
219,-436498.72
220,-435076.41
221,-433649.38
222,-432217.72
223,-430781.44
224,-429340.47
225,-427894.72
226,-426444.47
227,-424989.31
228,-423529.53
229,-422065.03
230,-420595.88
231,-419121.84
232,-417642.88
233,-416159.19
234,-414670.72
235,-413177.31
236,-411679.38
237,-410176.72
238,-408669.03
239,-407156.47
240,-405638.91
241,-404116.38
242,-402588.88
243,-401056.31
244,-399518.88
245,-397976.25
246,-396429.12
247,-394877.19
248,-393320.31
249,-391758.38
250,-390191.59
251,-388619.97
252,-387043.44
253,-385461.75
254,-383874.97
255,-382283.19
256,-380686.72
257,-379085.28
258,-377478.72
259,-375867.16
260,-374250.72
261,-372629.53
262,-371003.44
263,-369372.09
264,-367735.62
265,-366094.25
266,-364447.59
267,-362795.91
268,-361139.53
269,-359478.41
270,-357812.16
271,-356141.0
272,-354465.16
273,-352784.47
274,-351099.12
275,-349408.88
276,-347713.91
277,-346014.25
278,-344309.38
279,-342599.47
280,-340884.75
281,-339165.38
282,-337440.81
283,-335711.19
284,-333976.94
285,-332238.25
286,-330495.44
287,-328749.09
288,-326999.03
289,-325244.81
290,-323486.47
291,-321724.03
292,-319958.06
293,-318188.31
294,-316414.66
295,-314637.44
296,-312856.75
297,-311073.09
298,-309286.03
299,-307495.75
300,-305702.56
301,-303906.47
302,-302107.34
303,-300304.88
304,-298498.88
305,-296689.66
306,-294877.81
307,-293063.0
308,-291245.38
309,-289424.91
310,-287602.03
311,-285776.47
312,-283948.25
313,-282117.62
314,-280284.56
315,-278449.03
316,-276611.25
317,-274771.38
318,-272929.84
319,-271086.41
320,-269241.25
321,-267394.19
322,-265545.75
323,-263695.69
324,-261844.34
325,-259991.77
326,-258137.92
327,-256282.52
328,-254425.81
329,-252568.09
330,-250709.22
331,-248849.8
332,-246989.69
333,-245128.72
334,-243267.12
335,-241404.84
336,-239542.05
337,-237679.27
338,-235816.56
339,-233954.0
340,-232091.8
341,-230229.55
342,-228367.77
343,-226506.41
344,-224645.45
345,-222785.06
346,-220925.28
347,-219066.34
348,-217208.59
349,-215351.84
350,-213496.34
351,-211642.16
352,-209789.45
353,-207938.36
354,-206089.44
355,-204242.77
356,-202398.66
357,-200556.91
358,-198717.36
359,-196880.2
360,-195045.69
361,-193214.16
362,-191385.72
363,-189560.14
364,-187738.28
365,-185920.05
366,-184106.09
367,-182295.92
368,-180490.36
369,-178689.3
370,-176892.38
371,-175100.23
372,-173312.52
373,-171530.22
374,-169753.86
375,-167983.59
376,-166219.77
377,-164463.09
378,-162713.3
379,-160970.56
380,-159235.47
381,-157508.52
382,-155789.91
383,-154079.91
384,-152378.92
