-1,-665771.25
0,-665702.69
1,-665634.0
2,-665565.38
3,-665496.62
4,-665427.88
5,-665359.19
6,-665290.38
7,-665221.62
8,-665152.81
9,-665083.94
10,-665015.19
11,-664946.31
12,-664877.44
13,-664808.5
14,-664739.62
15,-664670.62
16,-664601.75
17,-664532.75
18,-664463.75
19,-664394.69
20,-664325.62
21,-664256.5
22,-664187.5
23,-664118.31
24,-664049.25
25,-663980.06
26,-663910.88
27,-663841.69
28,-663772.5
29,-663703.19
30,-663633.94
31,-663564.62
32,-663495.38
33,-663425.94
34,-663356.69
35,-663287.25
36,-663217.88
37,-663148.5
38,-663079.0
39,-663009.5
40,-662940.06
41,-662870.5
42,-662800.94
43,-662731.38
44,-662661.81
45,-662592.25
46,-662522.62
47,-662452.94
48,-662383.25
49,-662313.62
50,-662243.81
51,-662174.06
52,-662104.38
53,-662034.56
54,-661964.75
55,-661894.88
56,-661825.0
57,-661755.12
58,-661685.19
59,-661615.19
60,-661545.38
61,-661475.25
62,-661405.25
63,-661335.19
64,-661265.19
65,-661195.0
66,-661124.94
67,-661054.75
68,-660984.62
69,-660914.38
70,-660844.19
71,-660773.94
72,-660703.69
73,-660633.38
74,-660563.06
75,-660492.81
76,-660422.38
77,-660352.0
78,-660281.5
79,-660211.12
80,-660140.62
81,-660070.19
82,-659999.62
83,-659929.06
84,-659858.56
85,-659787.94
86,-659717.31
87,-659646.62
88,-659576.06
89,-659505.25
90,-659434.56
91,-659363.81
92,-659293.06
93,-659222.31
94,-659151.44
95,-659080.62
96,-659009.75
97,-658938.94
98,-658867.94
99,-658797.06
100,-658726.06
101,-658655.06
102,-658584.06
103,-658513.0
104,-658441.94
105,-658370.88
106,-658299.75
107,-658228.56
108,-658157.38
109,-658086.19
110,-658015.06
111,-657943.75
112,-657872.5
113,-657801.19
114,-657729.88
115,-657658.5
116,-657587.19
117,-657515.75
118,-657444.31
119,-657372.94
120,-657301.38
121,-657229.94
122,-657158.38
123,-657086.81
124,-657015.25
125,-656943.69
126,-656872.06
127,-656800.38
128,-656728.75
129,-656657.06
130,-656585.25
131,-656513.5
132,-656441.81
133,-656369.94
134,-656298.12
135,-656226.25
136,-656154.31
137,-656082.44
138,-656010.56
139,-655938.5
140,-655866.56
141,-655794.56
142,-655722.56
143,-655650.5
144,-655578.44
145,-655506.31
146,-655434.19
147,-655361.94
148,-655289.75
149,-655217.56
150,-655145.31
151,-655073.06
152,-655000.81
153,-654928.5
154,-654856.19
155,-654783.81
156,-654711.38
157,-654639.06
158,-654566.62
159,-654494.19
160,-654421.62
161,-654349.12
162,-654276.62
163,-654204.06
164,-654131.44
165,-654058.81
166,-653986.19
167,-653913.5
168,-653840.81
169,-653768.06
170,-653695.38
171,-653622.62
172,-653549.75
173,-653476.94
174,-653404.06
175,-653331.25
176,-653258.38
177,-653185.44
178,-653112.5
179,-653039.5
180,-652966.5
181,-652893.44
182,-652820.44
183,-652747.38
184,-652674.25
185,-652601.12
186,-652527.94
187,-652454.81
188,-652381.62
189,-652308.31
190,-652235.12
191,-652161.75
192,-652088.5
193,-652015.12
194,-651941.81
195,-651868.38
196,-651794.94
197,-651721.5
198,-651648.06
199,-651574.56
200,-651501.06
201,-651427.5
202,-651353.94
203,-651280.25
204,-651206.69
205,-651133.06
206,-651059.38
207,-650985.69
208,-650911.94
209,-650838.25
210,-650764.44
211,-650690.62
212,-650616.81
213,-650542.94
214,-650469.06
215,-650395.19
216,-650321.19
217,-650247.25
218,-650173.25
219,-650099.25
220,-650025.19
221,-649951.12
222,-649877.06
223,-649802.94
224,-649728.81
225,-649654.62
226,-649580.38
227,-649506.19
228,-649431.94
229,-649357.69
230,-649283.38
231,-649209.0
232,-649134.75
233,-649060.31
234,-648985.88
235,-648911.44
236,-648837.0
237,-648762.5
238,-648688.06
239,-648613.5
240,-648538.94
