11.73452,11.21480,12.25676,11.67308,11.71861,11.88248,11.34286,11.93712,11.86065,12.19020,12.01304,11.46703,12.02200,11.17425,11.19292,11.80013,11.23417,11.66395,11.93555,11.10934,11.69250,11.34344,11.37034,11.28031,12.00006,11.64764,11.72012,11.62160,11.52576,11.88152,11.90925,11.98510,11.87746,11.98524,11.38432,11.58792,11.54023,11.58410,11.50111,11.46021,11.64417,11.23736,11.80055,12.22194,11.88163,11.91956,11.28868,12.26944,11.50636,11.69233,11.57720,11.14629,11.43744,11.38743,11.34945,11.00435,11.28195,12.01653,11.73889,12.01692
13.33321,12.89726,13.87472,13.29788,13.32374,13.47130,13.36678,13.85294,13.24230,13.64611,13.65882,12.94849,13.01781,12.99570,12.70220,13.53326,13.06764,12.73191,12.98001,12.90130,12.93898,13.22423,13.19985,12.68911,13.91575,13.41445,13.53819,12.69691,13.61963,13.94064,13.46458,13.44803,13.41019,14.08323,12.42937,13.49519,12.94184,12.77264,13.51003,13.01406,13.37564,12.72445,13.30906,13.46860,13.75800,13.35836,13.03455,13.74214,13.79651,13.09682,13.57677,12.38590,13.06610,12.36901,12.71573,13.06096,13.13725,13.51571,13.20199,13.79715
15.14646,14.55637,15.66358,15.45643,15.01544,15.11416,15.11871,15.81875,14.52270,14.95128,15.05361,14.69591,14.41216,14.43090,14.45827,14.94876,14.23284,14.20228,14.26513,14.76626,14.19340,15.09934,14.49360,14.33589,15.32121,14.66142,15.18806,14.40926,15.29857,15.15865,14.82792,15.60568,14.83710,14.87192,13.83235,15.31362,14.28567,14.58464,14.86345,14.30313,15.07235,13.89497,14.93606,15.62352,15.26085,15.19802,14.96892,14.82545,15.04672,14.48391,14.47972,14.60567,14.35040,14.26739,14.55526,14.42317,14.51598,14.48104,14.77773,15.36066
16.18616,16.15370,16.98799,16.75330,16.53595,16.76820,16.65000,16.91329,16.04636,16.36268,16.37641,16.57007,15.60894,15.97924,15.89892,16.18287,15.48831,15.93775,15.61911,16.11942,15.51134,16.25832,15.56445,15.61342,16.94802,15.62669,16.47614,16.22267,16.72313,16.60293,16.61336,17.24177,16.26702,16.30415,15.25910,16.82690,15.97698,16.53297,16.70356,15.98738,16.28624,15.61597,16.58399,16.61864,16.88417,16.25278,16.38249,16.32033,16.49489,16.35722,15.99181,16.40283,16.35083,15.68910,15.84313,15.60583,15.54706,15.75481,16.23434,16.78812
17.72406,16.94606,18.60102,17.89284,17.85793,18.24023,17.85263,17.82481,17.83698,17.83251,18.05108,17.78466,16.90845,17.49762,17.26113,17.10725,16.83319,16.97339,16.98632,17.41468,17.10874,17.34804,16.90648,16.92498,18.43099,16.87715,17.45113,17.55763,18.04922,17.70102,17.94237,18.73383,17.52245,17.47484,17.02715,17.77741,16.78312,17.50733,18.23091,17.42108,17.03328,16.43525,17.68190,17.96698,18.26970,17.54930,17.57748,17.55673,17.24821,17.57706,17.78379,18.12943,17.68107,16.99063,16.94316,16.96017,17.05187,16.84167,17.09994,17.92330
18.96073,18.14372,19.43328,18.73682,19.56685,19.35101,18.78361,19.24850,19.50241,19.28728,19.09478,19.19583,17.96137,18.58001,18.27077,18.40565,18.03796,17.79301,17.89307,18.87375,18.53260,18.89653,18.00532,17.68963,19.24662,18.28102,18.75870,18.50775,18.91628,18.62790,19.10406,19.47585,19.00382,18.88697,18.53004,19.06157,17.56961,18.42740,19.18196,18.56113,18.55326,17.18011,18.69137,19.22711,19.93019,18.68259,18.99897,19.10739,18.43556,19.00114,19.24757,18.87580,18.51858,18.06204,18.76041,18.14537,18.56395,17.85393,17.93404,18.99655
19.93974,19.55962,20.34602,19.40865,20.71041,20.45596,20.38885,20.41220,20.70114,20.37501,19.86570,20.07076,18.82395,19.76571,19.15486,19.77372,18.78410,19.15491,19.07446,20.25163,19.63972,20.16979,19.29087,18.79774,20.40532,19.14116,19.62359,19.86918,19.83744,19.58661,19.97520,20.31654,20.55080,20.30766,19.86483,20.39840,18.59635,19.64050,20.65481,19.74372,19.65757,18.66797,19.45565,20.25596,20.89501,19.71362,20.10694,20.54644,19.21192,20.07923,20.16829,20.05674,19.67584,19.28869,19.70648,19.33609,19.46194,19.33368,19.30023,20.25643
21.22976,20.62485,21.04112,20.54976,21.72357,21.11522,21.07232,21.21952,21.54022,21.73222,20.71710,21.20571,20.28181,20.79535,19.77044,20.68704,20.20064,20.20104,19.97960,21.52264,21.07031,20.89418,20.44312,20.36264,21.31555,20.54460,20.61825,21.08090,21.12300,20.40998,21.19344,21.17526,21.37631,21.51035,20.91346,21.26869,19.35980,21.05042,21.73879,20.65631,20.88448,19.86555,20.72801,20.97380,22.02630,20.48458,21.32304,21.45720,20.29550,21.03205,20.67166,21.29987,20.41202,20.12918,20.60772,20.39485,20.51256,20.67506,20.11862,21.48374
22.06080,21.62138,21.74363,21.48605,22.70444,21.98538,22.34696,22.16105,22.59538,22.27787,21.65221,22.14121,21.35451,21.32068,20.39501,21.67393,21.27637,20.69466,21.31817,22.33543,21.84932,21.54303,21.67774,21.30220,21.97348,21.64677,21.68638,21.65699,22.03987,21.17983,22.06863,22.08393,22.25968,22.42566,21.74977,22.39265,20.47437,22.18812,22.96292,21.69448,22.03417,20.59874,21.29322,21.67323,22.81390,21.31797,22.15532,22.53054,21.67464,21.89070,21.39665,22.21061,21.49940,20.93742,21.92892,21.08364,21.48689,21.28278,21.30130,22.31400
23.11975,22.68406,22.48449,22.15980,23.43927,22.73184,23.30001,22.83797,23.53547,23.09475,22.26847,22.72969,22.32947,22.53046,21.74505,22.83992,22.21034,21.55914,22.41170,23.23709,22.81986,22.26271,22.68288,22.20867,22.58157,22.66535,22.63544,22.61587,23.30912,21.96769,22.88977,23.06825,23.05911,23.58098,22.96954,23.53525,21.13083,23.23858,23.71224,22.77980,22.53048,21.53238,22.12952,22.89306,23.45173,22.63016,23.13005,23.57098,22.53839,22.70576,22.55999,23.16301,22.37697,21.58709,22.86935,22.01940,22.41213,22.07805,22.20434,23.61567
23.53639,23.23459,23.54661,23.06628,24.04890,23.38597,23.97834,23.85309,24.76915,23.84671,23.43756,24.04781,22.96568,23.29156,22.66964,23.82764,23.27681,22.28786,23.24629,24.08346,23.79972,23.17748,23.47252,23.37346,23.49401,23.06705,23.30715,23.72659,24.20189,22.78437,23.77609,23.79020,23.76389,24.39680,23.47410,24.21377,22.19411,24.00333,24.19603,23.81780,23.63693,22.53714,23.32061,23.73552,24.49598,23.26783,24.00216,24.48087,23.29882,23.57238,23.02618,23.92343,23.24181,22.23024,23.86753,22.87708,23.47006,22.77444,23.24619,24.59832
24.45609,24.12522,24.17478,24.23403,24.68250,23.93048,24.61455,24.63877,25.42180,24.16709,24.22943,25.06971,23.64937,24.43349,23.17415,24.51203,23.95894,23.37096,23.81553,24.91627,24.96278,24.09879,24.13783,24.15477,24.24642,24.00821,23.98280,24.71644,25.06121,23.54175,24.43947,24.79424,24.58377,25.18137,24.39402,24.92454,22.90731,24.88853,24.93816,24.43802,24.72132,23.18065,24.22007,24.56636,25.02269,24.18315,24.76970,25.11983,23.76278,24.06281,23.96029,24.62077,23.93043,22.85443,24.74030,23.50184,23.90796,23.51379,24.24934,25.43767
25.23896,24.96976,24.62486,25.22316,25.63837,24.37684,25.29612,25.53078,26.33753,24.54437,25.06503,25.85859,24.30630,25.04201,24.09609,25.38244,24.43958,23.86104,24.61569,25.90513,25.95794,24.69017,24.78883,24.81512,24.89329,24.51679,24.86049,25.46780,25.56854,24.23983,25.10049,25.35429,25.71041,25.75208,25.38659,25.59383,23.75008,25.32885,25.27942,25.32336,25.61943,24.15320,25.09356,25.61300,25.49846,24.92748,25.88675,25.58173,24.83829,24.65776,24.57774,25.56841,24.48619,23.70909,25.31995,24.37688,24.63476,24.18361,24.78418,26.16447
25.70009,25.75360,25.33117,26.02667,26.27885,25.04799,26.04557,26.45535,26.96268,25.13383,25.81594,26.66031,25.09064,25.57755,24.77860,26.08276,24.92510,24.22416,25.33200,26.48391,26.68787,25.22234,25.56418,25.59317,25.15046,25.45489,25.58149,26.33161,26.07331,24.86708,25.98696,25.93529,26.23434,26.37736,26.36043,26.39226,24.36168,25.76876,25.68325,26.31905,26.07214,25.21728,25.79748,26.60606,26.03554,25.58837,26.89063,26.32672,25.63841,24.95429,25.28283,26.33011,25.42710,24.68907,26.05938,25.21880,25.29708,25.24969,25.60591,26.91713
26.45308,26.64303,25.96672,26.50085,26.89378,25.57358,26.45796,27.12877,27.72574,25.70722,26.82577,27.19997,25.60636,26.22256,25.52784,26.94819,25.54057,25.03357,25.87224,26.98244,27.13008,26.06744,26.47991,26.48470,25.46831,26.02015,26.18902,27.02955,26.66921,25.56664,26.57086,26.61908,26.79467,26.55020,26.97221,27.05463,24.93316,26.54747,26.07142,27.03690,26.71531,26.10419,26.31067,27.07723,26.88483,26.22001,27.35249,27.30417,26.14796,25.59114,25.67306,26.76904,26.39760,25.41906,26.65201,25.94229,25.96621,25.76997,26.56352,27.41134
27.04003,27.23824,26.40782,27.16281,27.37501,26.16892,27.38809,27.72001,28.01411,26.02588,27.66113,27.84052,26.20867,26.63939,26.10279,27.37025,26.17546,25.59211,26.67878,27.67625,27.70564,26.37218,27.29531,27.36927,26.17944,26.76684,26.54882,27.84905,27.51083,26.05823,27.23368,27.39166,27.26973,26.94556,27.88626,27.46560,25.48048,26.93752,26.90967,27.50800,27.52739,26.62495,27.06182,27.79890,27.29251,27.02444,28.18084,27.63581,26.85466,26.08868,25.94633,27.62170,27.23850,25.95231,27.11395,26.76836,26.72963,26.40832,27.36042,27.90583
