action: move[$x],action: move[$y],states: location[$x],states: location[$y]
0.11172040265552585,0.3323920878495069,0.0,0.0
0.849963117119948,0.8929156807404433,0.11283487973935426,0.3357078954902685
0.0,0.7462242137598861,0.971258686977033,1.237511824113286
0.0,0.0,0.971258686977033,1.990787947781985
0.3441633263422157,-0.9460945748772096,0.971258686977033,1.990787947781985
0.6644271403631572,0.0,1.3183844300015186,1.0365497790436606
-0.5680583892257107,0.3551966133448519,1.9890072030060795,1.0365497790436606
0.3875860697322917,0.464263593946477,1.4161479773360326,1.3947482683903352
-0.18443253640430135,0.2644737990723168,1.8071063858098422,1.8630513627895078
0.558394654175496,-0.662800068994559,1.6216355901829915,2.1290140117489593
0.0,0.33686939336480115,2.1829928444672846,1.462697412748551
0.7787651543006939,0.22637516943504382,2.1829928444672846,1.8016264665610282
-0.7772294096785515,0.0,0.0,0.0
0.7597016093439328,-0.17839959766684,0.0,0.0
0.11129117734225735,0.2978888514988025,0.7672800821567454,0.0
0.6234119629008013,0.7778310393640356,0.8796765798977836,0.30084742047070256
0.34823549104720253,-0.35358720283824074,1.5092446261413004,1.0863594043623266
-0.23461156594431842,1.0,1.8606364449704567,0.729567367036063
0.5026085695007931,0.5604060052291189,1.623867885727482,1.738761258607326
0.6789897861224443,0.2885210037149781,2.1300816287262743,2.3031870139974466
0.7064761024257924,1.0,2.8072134888833897,2.59091853504965
0.13793311953468995,0.9174708526644632,3.4864065655716745,3.5523000656579367
0.46544936425478234,0.9491068131676077,3.56949536993362,4.104970493485481
0.6003407370579542,0.40019075024845296,3.7678815827657437,4.509503662284525
0.8410596827011544,0.0,0.0,0.0
0.21094635334442902,0.17115886118161305,0.8494497504078793,0.0
0.5472390778220226,0.6772044749444488,1.062489625257043,0.1728575146588057
0.0,0.6795889609969523,1.615130518214365,0.8567466974954729
0.5717238649454756,-0.8538794166661536,1.615130518214365,1.5426233629061974
0.4976492596010486,0.019838889375496438,2.1913599449130143,0.682014812339152
0.5322119155721396,0.43373374452928454,2.6934664164338393,0.7020313893781858
0.22172183909978638,0.8656602624246346,3.2301182382821874,1.139383499295755
0.21733352415235974,0.7941027486476169,3.4528754332438183,2.009086062788728
0.14082352661151565,0.49445887152350904,3.665498502206299,2.7859775439696564
0.0,-0.7855020785543754,3.7867279322315692,3.2116377202773805
-0.06709232126851605,0.0,3.7867279322315692,2.6749276080461613
-0.01960741515536546,0.710601303596045,0.0,0.0
0.5983898222522813,0.0,0.0,0.7176899718229064
-0.010727003087119713,0.9164069682937637,0.6043353810659454,0.7176899718229064
0.5227790045964833,0.9369354987770382,0.5935028037314098,1.6431161391621596
0.13752018481307565,-0.285363727242296,1.1212458239708427,2.5889482509084845
0.047749338207520475,0.7637303097747783,1.2596903864539293,2.3016663771944366
-0.28473129449149037,0.41109640495523947,1.307766191875018,3.0706183908819726
0.8286578145305539,0.8299714132484871,1.0220937053137245,3.483073693449642
0.37899045591627106,0.9645066581238355,1.855119598018199,4.31742010920413
0.7481207315879808,0.0,2.228111741814864,5.266661443659385
0.0,0.36657111788763175,2.964763535519196,5.266661443659385
0.7041566610913509,0.4030435801828528,2.964763535519196,5.610100542708956
0.8436973978028242,0.772812557545323,0.0,0.0
0.5416026782146927,0.2948286400958917,0.852113778277536,0.7805218198197772
0.49628007391529466,0.8533844878251899,1.3989995389901169,1.0782263763226947
0.5840299886781641,0.26531893532798856,1.8998453495695218,1.9394619326260265
0.5398475200848868,0.1624220837021309,2.4864744304705706,2.205961609345319
-0.5047027836973244,0.4611762331757671,3.0219345976377325,2.3670636851260993
0.8831946263922466,0.6483101696060747,2.5341236140077044,2.8128048999539876
0.0,0.0,3.386451819030801,3.4384575326197515
0.672722107716324,0.24539892905238903,3.386451819030801,3.4384575326197515
0.6877612089236746,0.3203739267149345,3.8515737140748025,3.608127019638821
0.034132245551685036,0.28905722741744794,4.130888431531673,3.7382378075981646
0.958749027652838,0.10270860636516266,4.140943222988208,3.8233892558462936
0.8108617494554125,0.44932780794639254,0.0,0.0
0.0,0.27637122854005314,0.8189505749200633,0.45381011854660713
-0.058176460692108134,0.0,0.8189505749200633,0.7329048211354392
1.0,0.0,0.7602050853122826,0.7329048211354392
-0.7035450356481405,0.660427277816797,1.7700034735828563,0.7329048211354392
0.4520154712612022,0.4418511894456467,1.0599386548442795,1.3994523078659498
0.3208742739112408,0.4056923517290112,1.5161221764417614,1.8453778224527602
0.7446142537009652,0.26408586436994197,1.839312516121511,2.2539984555828703
0.9229467695417721,0.7817780469617228,2.5856399886243175,2.518691932372116
0.0,0.0,3.4876104787051014,3.282702113048683
0.5067555400482474,-0.4804868540024412,3.4876104787051014,3.282702113048683
0.6872033154907087,0.7851747739652558,3.8510427873545123,2.938109044348982
0.6326222248646254,0.42358922935226856,0.0,0.0
1.0,-0.9649647495777136,0.63893300566718,0.42781478241015747
0.6256405303269479,0.690951525096533,1.6488231729035547,0.0
0.7960048606238556,0.08934168407043919,2.280603371600452,0.6977321171748411
0.7041382502178726,-0.11468504507946697,3.0836395941429515,0.7878629845106037
0.39983766444408797,0.5499080160312345,3.793053986893311,0.672318598749109
0.18198131528470074,0.6793123074199701,4.195875203417789,1.2263299780978896
0.0,0.0,4.378282497069283,1.907232406716864
0.657231082236417,0.4286822752730577,4.378282497069283,1.907232406716864
0.17133091886611057,-0.05517563228114297,5.023660975841951,2.328183761834016
0.002135949905820056,0.2184161173487289,5.190042860562208,2.274601922955638
0.0,0.5856596455334533,5.192136556939671,2.4886973155612764
0.4088393466323461,-0.2419969001544794,0.0,0.0
-0.31791817939198586,0.6171096008867099,0.4129177608875653,0.0
0.2429881911962623,0.945784256731605,0.09183409484992389,0.6232541133026046
0.5155264106459502,0.7898453233130666,0.33723630342117106,1.578434462978056
0.0,-0.12147267083340563,0.8577597275991203,2.375935781575314
0.0998891990551673,-0.2310750585963539,0.8577597275991203,2.2534538938936457
0.0,0.7764931991982993,0.9584972844690374,2.0204163174914807
0.6582167357602273,0.7053231033741624,0.9584972844690374,2.803581070352254
0.48146836772586665,0.0,1.6213911163762962,3.5139159939825415
0.6251216779631095,0.2626072494027445,2.1002354645899555,3.5139159939825415
0.29599248013002355,0.0,2.7073307481921582,3.768950538731703
0.0,0.829491588990184,2.966345389618639,3.768950538731703
-0.11509257967374542,0.2860017025261605,0.0,0.0
0.2891537662917988,0.6978013416948123,0.0,0.28885473863975303
0.9195772092063642,0.030327280418188773,0.2920347659502303,0.9936086628751888
0.09395294926242298,0.42841154909206824,1.2206764431305561,1.024234885741424
0.26537667167856627,0.3993699804896136,1.3155143378390501,1.4566816551473791
0.4548702812746982,1.0,1.5832192272906402,1.8595554111599384
0.19638871537328206,0.10714829320823727,2.041212225642662,2.8664204828207485
0.786070336119018,0.8946886123351485,2.235360229735611,2.9723462598125945
-0.6065316866757255,0.46280631489849466,3.0032581991230076,3.8463514691150933
