9.91659,9.91734,9.92984,9.93474,9.91377,9.92248,9.91896,9.91670,9.91920,9.91898,9.91949,9.91796,9.91368,9.92773,9.93314,10.00000,10.00000,9.92204,9.90877,9.90819,9.91112,9.92089,9.90967,9.90802,9.91447,9.92887,9.92396,10.00000,10.00000,9.92738,9.92039,9.90987,9.91773,9.94331,9.92632,9.91988,9.92879,9.92332,9.91549,10.00000,10.00000,9.91516,9.91139,9.92262,9.92038,9.91058,9.92129,9.91394,9.90860,9.92762,9.92382,10.00000,10.00000,9.92621,9.91110,9.90996,9.91859,9.92288,9.92597,9.91000
8.84563,9.90713,9.91772,9.92075,9.05628,9.91024,9.90851,9.90696,9.91035,9.90929,9.90948,9.90746,9.90326,9.91581,9.91730,10.00000,7.07829,9.91051,8.42291,6.30637,7.55337,9.90893,7.85879,8.65143,9.90424,9.91705,9.91139,10.00000,10.00000,9.91534,9.90992,7.63796,9.90923,9.93110,9.91613,9.90952,9.91638,9.91090,7.87480,8.90075,10.00000,9.90499,9.90170,9.91324,9.91114,9.89987,9.91125,6.95587,8.08018,9.91512,9.91133,10.00000,10.00000,9.91407,9.90200,8.16261,9.91005,9.91009,9.91549,6.13395
3.51254,5.17319,8.08446,9.69144,3.56622,8.74525,7.15245,5.59618,6.80138,4.43940,6.67533,8.17326,4.35098,7.90279,9.30019,4.76204,2.07207,6.88109,3.47658,1.98266,3.32880,8.46544,3.05082,3.73046,4.24051,8.05003,3.31610,5.48285,7.22383,9.18881,8.40463,2.99608,5.13359,9.92100,7.36755,7.79905,9.90615,7.86782,1.87916,3.31073,7.02520,5.80067,5.23042,6.49445,8.13915,6.13575,6.35980,2.48629,2.70687,9.90489,4.30791,9.48153,10.00000,9.90409,4.56311,3.40079,5.64387,9.43129,8.81563,1.85451
0.86161,1.14206,2.00606,3.33066,0.41620,2.73057,1.99439,0.84811,2.23093,0.89279,1.71642,2.79368,0.90413,2.01665,2.46828,0.73895,0.48176,1.40324,0.50565,0.36766,0.09486,2.67672,0.45386,0.44837,0.95890,2.14685,0.84054,0.76908,2.19797,3.00772,3.08769,0.45069,0.80015,5.51708,2.15472,2.64101,5.28554,1.94932,0.83408,0.52911,1.96357,1.20544,0.80765,1.60907,3.22432,1.16785,1.42362,0.44021,0.97860,4.82379,0.91548,3.16910,5.54541,4.81924,0.57521,0.42529,1.25301,3.12733,3.30093,0.39320
0.78838,0.74905,0.83069,0.37188,0.30538,0.81277,0.41378,0.29782,0.00000,0.79326,0.37139,0.37059,0.81370,0.83185,0.78989,0.35770,0.27763,0.75900,0.35771,0.15801,0.00000,0.81486,0.27111,0.33826,0.79458,0.81174,0.77880,0.40806,0.46914,0.81204,0.43215,0.17206,0.00000,1.16909,0.40076,0.36981,1.15055,0.83302,0.68544,0.43420,0.47416,0.76527,0.37892,0.33079,0.00000,0.79153,0.36344,0.23441,0.70200,1.05896,0.79473,0.45399,0.85274,1.06714,0.37470,0.25623,0.00000,0.83379,0.39284,0.23872
0.75442,0.74405,0.73688,0.31672,0.22361,0.74253,0.26200,0.26244,0.00000,0.74967,0.28600,0.31620,0.80958,0.70145,0.72445,0.39767,0.37495,0.72873,0.24924,0.21107,0.00000,0.69625,0.25818,0.26550,0.77315,0.72069,0.76659,0.42409,0.34114,0.71217,0.33316,0.22563,0.00000,0.78139,0.27060,0.22750,0.75034,0.75441,0.75371,0.34186,0.35810,0.74122,0.36493,0.24490,0.00000,0.77780,0.30623,0.28071,0.74605,0.73070,0.81141,0.37324,0.39901,0.72826,0.30063,0.18609,0.00000,0.73903,0.34242,0.28750
0.78877,0.71377,0.79449,0.33472,0.28028,0.75939,0.31610,0.21488,0.00000,0.73981,0.32942,0.34291,0.83541,0.77271,0.72903,0.35275,0.41692,0.75811,0.33406,0.27052,0.00000,0.74940,0.31289,0.30238,0.75487,0.78209,0.83644,0.35832,0.40432,0.74097,0.31025,0.26847,0.00000,0.77500,0.33857,0.34488,0.76913,0.80443,0.81490,0.38418,0.38338,0.75391,0.34183,0.27744,0.00000,0.78768,0.33877,0.31483,0.76275,0.77152,0.78381,0.36198,0.40270,0.76240,0.28283,0.23520,0.00000,0.73611,0.31913,0.29740
0.84242,0.79222,0.80189,0.31493,0.32110,0.81635,0.28064,0.21747,0.00000,0.78363,0.33291,0.36115,0.88030,0.82065,0.79703,0.42231,0.45610,0.81591,0.34740,0.31703,0.00000,0.78739,0.34670,0.36436,0.76846,0.82509,0.87594,0.41259,0.41878,0.79873,0.32833,0.28683,0.00000,0.78998,0.35794,0.33033,0.77668,0.77034,0.82984,0.42282,0.36448,0.75103,0.37534,0.24906,0.00000,0.82388,0.32736,0.37343,0.83211,0.78152,0.84254,0.36500,0.39304,0.77704,0.34328,0.28428,0.00000,0.75868,0.33009,0.35705
0.89640,0.81591,0.82449,0.29151,0.33419,0.82392,0.35677,0.32375,0.00000,0.78374,0.31635,0.34924,0.90460,0.84463,0.83594,0.45647,0.47916,0.79568,0.38901,0.33874,0.00000,0.80298,0.35368,0.36516,0.81868,0.82550,0.87265,0.43060,0.42039,0.83098,0.35460,0.32287,0.00000,0.83287,0.39030,0.35486,0.80195,0.81015,0.84277,0.42921,0.39968,0.80144,0.40721,0.30857,0.00000,0.86661,0.35063,0.37645,0.84385,0.80393,0.88975,0.35884,0.42315,0.79125,0.32153,0.31893,0.00000,0.80524,0.34437,0.39423
0.89003,0.83522,0.85934,0.31600,0.38155,0.81673,0.40117,0.34394,0.00000,0.84951,0.36167,0.39761,0.94696,0.83573,0.85552,0.45306,0.50617,0.83871,0.40280,0.32302,0.00000,0.83001,0.39988,0.40847,0.84222,0.85176,0.87544,0.41858,0.43189,0.84681,0.36272,0.33002,0.00000,0.82719,0.40393,0.38214,0.79866,0.84254,0.83727,0.45096,0.40360,0.82607,0.44281,0.32739,0.00000,0.91601,0.39946,0.40985,0.84355,0.81238,0.89684,0.44783,0.40151,0.82487,0.37539,0.31591,0.00000,0.85918,0.37950,0.41711
